s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lon_deg,lat_deg
791.8000000000001,397.6829462238431,44.13057756060826,-3.0727636310454978,2.0935809497744724e-10,3.0,118.81870744360783,31.888896431723197
792.0,397.48341978029634,44.11682262239584,-3.0727636287793727,-2.071705320506908e-10,3.0,118.81870533263913,31.888896308160486
792.2,397.2838933367495,44.103067684187565,-3.07276363104548,2.0860657985510392e-10,3.0,118.8187032216704,31.888896184597773
792.4000000000001,397.0843668931889,44.08931274617464,-3.0727636317380087,3.3185759181831814e-10,3.0,118.81870111070168,31.888896061035062
792.6,396.8848404496373,44.07555780800756,-3.0727636287788265,-2.0822289055266667e-10,3.0,118.81869899973296,31.888895937472352
792.8000000000001,396.6853140060992,44.061802869646364,-3.0727636287788167,-2.0763010244737108e-10,3.0,118.81869688876425,31.888895813909638
793.0,396.4857875625474,44.0480479314847,-3.0727636317376934,3.360888325242109e-10,3.0,118.81869477779553,31.888895690346924
793.2,396.28626111900036,44.03429299327099,-3.0727636280860438,-3.342971824790691e-10,3.0,118.8186926668268,31.888895566784214
793.4000000000001,396.08673467546646,44.020538054864446,-3.0727636287789655,-2.0460940112086193e-10,3.0,118.81869055585808,31.8888954432215
793.6,395.88720823191466,44.00678311670278,-3.0727636317381606,3.392034255400221e-10,3.0,118.81868844488937,31.888895319658786
793.8000000000001,395.6876817883676,43.99302817848904,-3.07276362808663,-3.34509445930814e-10,3.0,118.81868633392065,31.888895196096076
794.0,395.48815534482026,43.97927324028201,-3.0727636317382796,3.3670303994427717e-10,3.0,118.81868422295193,31.888895072533362
794.2,395.2886289012548,43.96551830231443,-3.0727636317382734,3.356779232663324e-10,3.0,118.81868211198321,31.888894948970652
794.4000000000001,395.0891024577032,43.951763364147304,-3.072763628779078,-2.121763752525221e-10,3.0,118.8186800010145,31.88889482540794
794.6,394.8895760141651,43.93800842578613,-3.072763628778835,-2.081221102092085e-10,3.0,118.81867789004578,31.888894701845228
794.8000000000001,394.6900495706315,43.92425348737832,-3.072763628086022,-3.3487764778127605e-10,3.0,118.81867577907705,31.888894578282514
795.0,394.49052312708415,43.9104985491713,-3.0727636317376903,3.361826861338399e-10,3.0,118.81867366810833,31.8888944547198
795.2,394.2909966835324,43.8967436110042,-3.0727636287787523,-2.079569558476427e-10,3.0,118.81867155713962,31.88889433115709
795.4000000000001,394.0914702399854,43.88298867279593,-3.072763631044882,2.0920104031987042e-10,3.0,118.8186694461709,31.888894207594376
795.6,393.8919437964248,43.869233734783045,-3.07276363173798,3.424851660589289e-10,3.0,118.81866733520218,31.888894084031666
795.8000000000001,393.6924173528732,43.85547879661591,-3.0727636287793785,-2.0712084746695866e-10,3.0,118.81866522423346,31.888893960468955
796.0,393.4928909093352,43.841723858254724,-3.0727636287794207,-2.0706146696254134e-10,3.0,118.81866311326475,31.88889383690624
796.2,393.2933644657832,43.827968920093056,-3.072763631738389,3.380871752617465e-10,3.0,118.81866100229603,31.888893713343528
796.4000000000001,393.0938380222363,43.81421398187935,-3.072763628086874,-3.321442705898868e-10,3.0,118.8186588913273,31.888893589780817
796.6,392.89431157870246,43.800459043472735,-3.0727636287793083,-2.1732076287173346e-10,3.0,118.8186567803586,31.888893466218104
796.8000000000001,392.6947851351554,43.78670410526451,-3.0727636310449005,2.0887124088879855e-10,3.0,118.81865466938987,31.88889334265539
797.0,392.4952586916087,43.77294916705208,-3.0727636287787607,-2.0765278704688546e-10,3.0,118.81865255842115,31.88889321909268
797.2,392.29573224805677,43.75919422889041,-3.072763631737649,3.3570455921690846e-10,3.0,118.81865044745243,31.888893095529966
797.4000000000001,392.09620580449143,43.74543929092283,-3.0727636317376517,3.367792852350286e-10,3.0,118.81864833648372,31.888892971967255
797.6,391.8966793609398,43.73168435275576,-3.0727636287790716,-2.0112737941885412e-10,3.0,118.818646225515,31.888892848404545
797.8000000000001,391.69715291740164,43.71792941439453,-3.0727636287794287,-2.0703500460417187e-10,3.0,118.81864411454627,31.88889272484183
798.0,391.4976264738548,43.704174476186274,-3.0727636310455435,2.0928361302224634e-10,3.0,118.81864200357755,31.888892601279117
798.2,391.29810003030786,43.69041953797383,-3.072763628779418,-2.0705914947426716e-10,3.0,118.81863989260884,31.888892477716407
798.4000000000001,391.09857358677436,43.676664599566024,-3.072763628086617,-3.356673317976356e-10,3.0,118.81863778164012,31.888892354153693
798.6,390.8990471432268,43.66290966135897,-3.072763631737982,3.313229907077032e-10,3.0,118.8186356706714,31.88889223059098
798.8000000000001,390.69952069966143,43.64915472339141,-3.072763631737696,3.356505800846369e-10,3.0,118.81863355970268,31.88889210702827
799.0,390.4999942561099,43.635399785224315,-3.072763628778749,-2.0758102650030748e-10,3.0,118.81863144873397,31.88889198346556
799.2,390.3004678125717,43.62164484686312,-3.0727636287787754,-2.0763300067016672e-10,3.0,118.81862933776524,31.888891859902845
799.4000000000001,390.10094136902467,43.607889908654855,-3.0727636310449125,2.096353521724863e-10,3.0,118.81862722679652,31.88889173634013
799.6,389.9014149254779,43.59413497044244,-3.0727636287789863,-2.0396053982308893e-10,3.0,118.8186251158278,31.88889161277742
799.8000000000001,389.70188848193976,43.58038003208124,-3.072763628779318,-2.047212116728945e-10,3.0,118.81862300485909,31.888891489214707
800.0,389.50236203839285,43.566625093872965,-3.0727636310455515,2.0924361227073816e-10,3.0,118.81862089389037,31.888891365651993
800.2,389.30283559484593,43.55287015566052,-3.072763628779421,-2.0711523130221398e-10,3.0,118.81861878292165,31.888891242089283
