index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
92,46.0,41.656711724739296,2.5839728927632866,-0.8829035561580876,-0.0006016393675693296,9.0,,,
93,46.5,41.99255471261489,2.1755849879273206,-0.8817336976498008,0.005048896024507834,9.0,,,
94,47.0,42.32804956871929,1.7698312901586004,-0.8775580286554222,0.010849329345910314,9.0,,,
95,47.5,42.663945051311785,1.368277071880296,-0.870314106511235,0.016874897393965884,9.0,,,
96,48.0,43.000989918651676,0.972487605515574,-0.8599136234104731,0.02320306926306457,9.0,,,
97,48.5,43.339932928998266,0.5840281634876066,-0.8462425315229795,0.02991246614770345,9.0,,,
98,49.0,43.68152284061087,0.2044640182195594,-0.829161849066465,0.03708082301379997,9.0,,,
99,49.5,44.02650841174876,-0.16463955786539808,-0.8085094986564026,0.04478148930012364,9.0,,,
100,50.0,44.37563840067125,-0.5217172923440954,-0.7841036707024311,0.053077847818446516,8.969030910188655,,,
101,50.5,44.72966156563763,-0.8652039127933664,-0.7557483618158781,0.06201494287506291,8.918717142499784,,,
102,51.0,45.08932666490721,-1.1935341467900402,-0.7232418911191911,0.07160762732416634,8.86811792140359,,,
103,51.5,45.45538245673929,-1.505142721910949,-0.686389302367228,0.0818247958549034,8.81722833252715,,,
104,52.0,45.82857769939314,-1.798464365732924,-0.6450195385777197,0.09256996129456666,8.766043318847993,,,
105,52.5,46.2096611511281,-2.0719338058327965,-0.5990080080922501,0.10365977327414892,8.714557674828914,,,
106,53.0,46.59938157020345,-2.3239857697873987,-0.5483044927752566,0.11480420729587189,8.662766040239083,,,
107,53.5,46.99848771487848,-2.553054985173559,-0.49296513709046785,0.1255948693735914,8.610662893640624,,,
108,54.0,47.4077283434125,-2.757576179568111,-0.433185468944046,0.13551029833359424,8.558242545518299,,,
109,54.5,47.82785221406482,-2.9359840805478843,-0.3693292742326986,0.143947547048291,8.505499131028087,,,
110,55.0,48.25954888778615,-3.086795496610305,-0.3029967122269717,0.14273958596909006,8.452426602338498,,,
111,55.5,48.702614921935464,-3.209765443845065,-0.23902837011299213,0.13534911605300917,8.399018720536317,,,
112,56.0,49.15615571796697,-3.3056072709808157,-0.17808987672725374,0.1274897666125725,8.3452690470661,,,
113,56.5,49.61925868219961,-3.37505927817229,-0.12025870705714693,0.11948207917894065,8.291170934670177,,,
114,57.0,50.091011220952325,-3.4188597655742186,-0.06552730136767548,0.11158156127035618,8.236717517793089,,,
115,57.5,50.57050074054405,-3.437747033341336,-0.013821095478378453,0.10397784496067408,8.181901702411214,,,
116,58.0,51.056814647293734,-3.4324593816283726,0.034984177704460655,0.09680095347609015,8.126716155244965,,,
