index,s_m,x_m,y_m,yaw_rad,curvature_1pm,target_speed_mps,lat_deg,lon_deg,elevation_m
122,60.93609662934457,9.191127859875715,21.881258026154327,-2.5382404221056607,0.08333333333333333,3.0,,,
123,61.43538659189284,8.78597613023506,21.589466075150465,-2.496629923382617,0.08333333333333333,3.0,,,
124,61.93467655444111,8.393313201825583,21.281072995859855,-2.4550194246595733,0.08333333333333333,3.0,,,
125,62.433966516989386,8.013818846346439,20.956612673384324,-2.41340892593653,0.08333333333333333,3.0,,,
126,62.93325647953766,7.648150038276718,20.616646808176764,-2.3717984272134864,0.08333333333333333,3.0,,,
127,63.432546442085936,7.296939817531847,20.2617639436344,-2.3301879284904423,0.08333333333333333,3.0,,,
128,63.93183640463421,6.960796193555158,19.89257844722199,-2.288577429767399,0.08333333333333333,3.0,,,
129,64.43112636718249,6.640301092741792,19.509729446888848,-2.2469669310443554,0.08333333333333333,3.0,,,
130,64.93041632973076,6.336009351017143,19.113879724620872,-2.2053564323213113,0.08333333333333333,3.0,,,
131,65.42970629227904,6.0484477533139085,18.70571456904311,-2.1637459335982676,0.08333333333333333,3.0,,,
132,65.92899625482731,5.778114121610535,18.28594058905921,-2.1221354348752244,0.08333333333333333,3.0,,,
133,66.42828621737559,5.52547645310989,17.855284490581532,-2.0805249361521807,0.08333333333333333,3.0,,,
134,66.92757617992386,5.290972110050076,17.414491818469642,-2.038914437429137,0.08333333333333333,3.0,,,
135,67.42686614247214,5.075007062550016,16.964325665855128,-1.9973039387060931,0.08333333333333333,3.0,,,
